연번,경도,위도,Station 스테이션/성명,업무건물,주거건물,기타건물,대전지하철역,사고량,타슈이용량,총이용승객,경제인구수,교통량,하천여부,sum,순위
191,127.4450054,36.3203105,신흥마을아파트(102동),0.0,0.028532291666666664,0.0018426315789473683,0.0,0.0,0.0014482282021240408,0.0025770231391515283,0.007761473911257189,0.005578556134207434,0.0,0.04774020463235423,163
84,127.3969705,36.32346611,강남한의원,0.005677272727272727,0.012855208333333333,0.0,0.0,0.0,0.0017824347103065118,0.004917902770764114,0.01553942070665571,0.006784429276295465,0.0,0.04755666852462786,164
6,127.3755067,36.36150724,백합네거리(농협),0.02128977272727273,0.002320208333333333,0.0,0.0,0.0,0.004548921916928078,0.0035372963894918733,0.01579200493015612,0.0,0.0,0.04748820429718213,165
126,127.4291434,36.45164731,신탄진동주민센터,0.002838636363636363,0.014297500000000001,0.01105578947368421,0.0,0.0,0.0005913942325862655,0.008534832234162746,0.003083174815119145,0.0064434024619385855,0.0,0.046844729581127315,166
75,127.4304811,36.3668679,보람아파트,0.005677272727272727,0.021070000000000002,0.0,0.0,0.0,0.0005975832419970521,0.0038433541001768336,0.010073168652423994,0.005578556134207434,0.0,0.04683993485607804,167
195,127.4093196,36.31149187,한밭도서관,0.011354545454545454,0.019376875000000002,0.0036852631578947366,0.0,0.0,0.0015940137571336787,0.0031532179225214007,0.00761321795398521,0.0,0.0,0.04677713324608048,168
98,127.452866,36.30609303,은어송마을입구,0.0,0.009719791666666667,0.009213157894736842,0.0,0.0,0.002285807475717147,0.002669959439327619,0.004757918036154478,0.017725993863411404,0.0,0.046372628376014156,169
150,127.3513683,36.30469318,도안 우미린(1806동),0.002838636363636363,0.006835208333333333,0.0,0.0,0.0,0.0031907781851165957,0.013921309192972554,0.007912475349219392,0.01116315051164387,0.0,0.04586155793592211,170
218,127.4182584,36.31577388,충대병원입구(건너편),0.002838636363636363,0.017871875,0.0018426315789473683,0.0,0.0,0.0012811249480328055,0.0019288329139532333,0.0031216115447822513,0.01653569464397359,0.0,0.04542040699332561,171
74,127.4260109,36.3663983,(공사중)중리시장,0.005677272727272727,0.01906333333333333,0.0018426315789473683,0.0,0.0,0.00040984995653652826,0.002745417188717205,0.012239352917009038,0.002789278067103717,0.0,0.04476713576891991,172
138,127.4066224,36.31628004,센트럴파크(105동),0.00851590909090909,0.011977291666666667,0.0,0.0,0.0,0.0008004452171283873,0.007087459202072821,0.010188478841413311,0.005405513399542067,0.0,0.04397509741773234,173
189,127.3173048,36.29712522,샘물타운아파트(301동),0.011354545454545454,0.013356875,0.005527894736842105,0.0,0.0,0.0016662188669261876,0.0017047914239379112,0.009471908381265406,0.0,0.0,0.04308223386351706,174
202,127.3458938,36.31964383,도안초등학교,0.004257954545454545,0.002320208333333333,0.0,0.0,0.0,0.0025980086171057105,0.002813179493842833,0.01358738393590797,0.016605352552554555,0.0,0.042182087478198946,175
16,127.3944519,36.35412463,국화아파트(501동),0.002838636363636363,0.003950625,0.0,0.0,0.0,0.004495971503080237,0.004137573159961563,0.02673,0.0,0.0,0.04215280602667816,176
188,127.3296901,36.2986558,구봉초등학교(건너편),0.005677272727272727,0.0026964583333333333,0.0,0.0,0.0,0.0014062804716731547,0.0035185331234693163,0.024011974116680358,0.004658730415656062,0.0,0.04196924918808495,177
174,127.3529957,36.30471521,가수원네거리(전통시장 입구),0.0,0.005831875,0.0,0.0,0.0,0.004714649835594695,0.013921309192972554,0.0061608586688578475,0.01116315051164387,0.0,0.041791843209068966,178
76,127.4364651,36.36730143,선비마을입구,0.014193181818181817,0.007148749999999999,0.0,0.0,0.0,0.0008967186968517329,0.004966535666024908,0.014504374486442071,0.0,0.0,0.041709560667500534,179
7,127.3797876,36.36215763,정부청사 입구(대덕대로),0.018451136363636364,0.0005643749999999999,0.0,0.0,0.0,0.0029810395328621637,0.00799765425251181,0.004225294782251438,0.007396671935763393,0.0,0.04161617186702517,180
88,127.3954363,36.32159338,태평초등학교,0.002838636363636363,0.019502291666666668,0.0,0.0,0.0,0.0010053701953966516,0.004457974716257058,0.013510510476581757,0.0,0.0,0.041314783418538496,181
204,127.4658127,36.28516075,낭월 오투그란데(108동 맞은편),0.002838636363636363,0.006145416666666666,0.018426315789473686,0.0,0.0,0.0014282858384670623,0.0026433272924842356,0.005688635990139687,0.0034413164994370605,0.0,0.04061193444030477,182
205,127.4603094,36.29521865,대성삼거리,0.0,0.00413875,0.014741052631578946,0.0,0.0,0.0002798807589100117,0.0016980338217962713,0.0030859202958093673,0.01657888836359905,0.0,0.04052252587169365,183
243,127.4325253,36.33839384,솔브릿지 국제대학,0.0014193181818181817,0.010535,0.009213157894736842,0.0,0.0,0.0019901103594240147,0.002168586471305487,0.004683790057518488,0.01007784325527156,0.0,0.04008780622007457,184
223,127.4552954,36.35379179,가양비래공원네거리,0.004257954545454545,0.010346874999999998,0.009213157894736842,0.0,0.0,0.0008265765901961526,0.003122609582022433,0.007311215078060805,0.0049773950668758745,0.0,0.04005578375734665,185
161,127.3491091,36.3848179,연구단지 KT_G(건너편),0.017031818181818183,0.0052047916666666675,0.0,0.0,0.0,0.002109076873653577,0.002381701458238176,0.010759538824979457,0.002354195474186077,0.0,0.039841122479542135,186
47,127.3825863,36.34879652,오페라웨딩홀,0.025547727272727274,0.0012541666666666667,0.0,0.0,0.0,0.003480286291998942,0.0003412396374242779,0.008648264174198849,0.0,0.0,0.03927168404301601,187
234,127.4231036,36.40082159,와동 현대아파트(대덕의원),0.005677272727272727,0.008779166666666666,0.0036852631578947366,0.0,0.0,0.0009462307721380249,0.006671519797248227,0.005850619350862777,0.006096758321181088,0.0,0.03770683079326425,188
87,127.3984692,36.32253597,쌍용예가아파트,0.002838636363636363,0.012102708333333333,0.0,0.0,0.0,0.0018326344533051136,0.0018312395210464498,0.018828506573541494,0.0,0.0,0.037433725244862756,189
