연번,경도,위도,Station 스테이션/성명,업무건물,주거건물,기타건물,대전지하철역,사고량,타슈이용량,총이용승객,경제인구수,교통량,하천여부,sum,순위
14,127.3789164,36.3554342,둔산 하이마트,0.08886363636363637,6.770833333333333e-05,0.0,0.0,0.05684210526315789,0.08125307078876753,0.02361437378950562,0.017000821692686935,0.0009304509777541374,0.0,0.2685721672088418,11
136,127.4213773,36.32547931,대전광역시 중구청역 1번출구(대전광역시 중구청의회),0.17,0.0005468749999999999,6.578947368421052e-05,0.05,0.0,0.017097206999508677,0.015271732029613716,0.011610517666392768,0.0004897802432614918,0.0,0.2650819014124609,12
57,127.3418996,36.35660058,한진오피스텔,0.04636363636363637,0.00014062499999999996,1.3157894736842104e-05,0.0,0.0663157894736842,0.07699365055368684,0.03028121082371386,0.03196384552177486,0.0010481712069063903,0.0,0.2531200868381393,13
49,127.3898359,36.3474232,한국농어촌공사,0.08886363636363637,0.0004895833333333333,0.0,0.0,0.0663157894736842,0.049499225216372504,0.006735699114604685,0.03775677896466721,0.0,0.0,0.24966071246629834,14
140,127.420374,36.32674164,대전시민대학 정문,0.1390909090909091,0.0011093750000000001,0.0,0.05,0.0,0.0193790392683019,0.00920554855888856,0.01905505341002465,0.0003265201621743278,0.0,0.23816644549029853,15
8,127.3903194,36.36128606,정부청사 입구(샘머리),0.011590909090909091,0.00018229166666666665,0.0,0.0,0.0663157894736842,0.09177595525152121,0.0068302962919504565,0.054691865242399336,0.0,0.0,0.23138710701713097,16
32,127.3543375,36.35846159,홈플러스(유성점),0.007727272727272727,0.00018749999999999998,0.0,0.0,0.0,0.10649873389016969,0.005067280181779767,0.006211996713229252,0.0007971796239933699,0.1,0.22648996313644482,17
152,127.4318751,36.3323869,대전역(대한통운 맞은편),0.011590909090909091,0.0004999999999999999,7.894736842105263e-05,0.05,0.047368421052631574,0.04878491250614159,0.05999999999999999,0.004264585045193098,0.00020811057688903363,0.0,0.2227958856401854,18
110,127.3920897,36.33774157,용문네거리(용문역 3번출구),0.054090909090909106,0.0016041666666666667,3.9473684210526316e-05,0.05,0.0,0.06119940284969198,0.023471603390122112,0.029235825801150372,0.002430313592478479,0.0,0.22207169507522923,19
45,127.3984212,36.35124975,청솔아파트(9동),0.0,0.0018229166666666667,0.0,0.0,0.0,0.05479043047734231,0.006507473796092368,0.05820049301561216,0.0,0.1,0.22132131395571353,20
117,127.4400819,36.35071589,동부네거리,0.023181818181818182,0.0009322916666666667,6.578947368421052e-05,0.0,0.15157894736842104,0.02273234060244151,0.008512399817586752,0.007945768282662285,0.003091239512310734,0.0,0.21804059490559138,21
260,127.407324,36.35783016,오정농수산물 도매시장,0.0038636363636363642,0.000390625,0.00031578947368421053,0.0,0.0663157894736842,0.027765599606939036,0.007736517238735676,0.006170912078882498,0.0012449688456846097,0.1,0.2138038380812466,22
15,127.3895027,36.35605057,둔산 홈플러스(법원 버스정류장),0.06181818181818183,0.00011458333333333333,0.0,0.0,0.0663157894736842,0.05563040931252126,0.0026399314402620008,0.022580115036976173,0.0006224844228423049,0.0,0.2097214948378011,23
38,127.3546054,36.35437198,갑천역 1번출구,0.007727272727272727,0.001546875,0.0,0.05,0.0,0.029961449790241505,0.0006143813480655665,0.016335250616269514,0.0011058674689578003,0.1,0.2072910969508071,24
10,127.3806992,36.37036001,만년동 KBS 부근(기업은행),0.019318181818181818,6.770833333333333e-05,0.0,0.0,0.0,0.057105332779016596,0.013407855935287207,0.01475760065735415,0.0015437044151976021,0.1,0.2062003839383707,25
48,127.3848681,36.3464501,대전종합고용지원센터(탄방역 4번출구),0.085,8.854166666666667e-05,0.0,0.05,0.0,0.04738935711856079,0.0070200881328089364,0.01617912900575185,0.0,0.0,0.20567711592378826,26
18,127.3848364,36.35016577,대전시청,0.09272727272727274,0.0,0.0,0.05,0.0,0.049122226841528414,0.006230636139202758,0.007099424815119146,0.0,0.0,0.20517956052312308,27
29,127.3719715,36.36683291,만년동주민센터,0.011590909090909091,0.0010885416666666667,0.0,0.0,0.0,0.06994973355002079,7.315246299275062e-05,0.01799506984387839,0.0009827990024954276,0.1,0.20168020561696312,28
37,127.3979866,36.35775141,수정타운아파트(13동),0.0,0.00020312499999999996,0.0,0.0,0.0,0.027851581692429794,0.014449281522884258,0.05787181594083813,0.0006224844228423049,0.1,0.2009982885789945,29
56,127.3450501,36.36182478,충대정문오거리2(건너편),0.054090909090909106,0.0004895833333333333,1.3157894736842104e-05,0.0,0.0,0.10605559544956349,0.02195890518938332,0.014330320460147905,0.0014196640468356748,0.0,0.19835813546490966,30
217,127.3789662,36.30051274,초록마을아파트3단지,0.007727272727272727,0.000484375,0.0,0.0,0.0,0.05140405911032163,0.0026955336469295867,0.033919474116680365,0.0,0.1,0.1962307146012043,31
178,127.3184187,36.37446586,노은역 3번출구,0.034772727272727275,0.0009635416666666667,0.0,0.05,0.0,0.06196001360595639,0.0041585037218709086,0.041840591618734595,0.0,0.0,0.19369537788595584,32
139,127.4110994,36.32267373,서대전네거리역 3번출구,0.05022727272727273,0.0007083333333333333,1.3157894736842104e-05,0.05,0.0,0.042719868475754944,0.021001235644584993,0.021281840591618733,0.004504484147099852,0.0,0.19045619281440143,33
51,127.3986132,36.34890444,남선공원종합체육관,0.0,0.0029062499999999995,0.0,0.0,0.0,0.04893042065081825,0.005135141652812305,0.030640920295809365,0.0,0.1,0.18761273259943992,34
20,127.3920335,36.35126995,크로바아파트(정문 맞은편),0.07727272727272728,0.0002239583333333333,0.0,0.0,0.0,0.03916153293775275,0.0044004928181082936,0.06267871815940838,0.0,0.0,0.18373742952133004,35
60,127.3486959,36.35124465,유성온천역 3번출구,0.0038636363636363642,5.208333333333333e-06,0.0,0.0,0.0,0.05964511130428209,0.0034924290224226475,0.011988496302382908,0.0018429786960492047,0.1,0.18083786002210656,36
2,127.3916887,36.37501699,대전컨벤션센터,0.0038636363636363642,0.0,0.0,0.0,0.0,0.06873937034657394,0.002114964257009754,0.004174198849630238,0.00025072292145935786,0.1,0.17914289273830966,37
173,127.3769153,36.35818314,무지개아파트,0.054090909090909106,0.00011458333333333333,0.0,0.0,0.05684210526315789,0.031092444914773802,0.015269003749405662,0.020164338537387017,0.0009304509777541374,0.0,0.17850383586672094,38
112,127.3853714,36.33185912,나르메아파트 길건너,0.023181818181818182,0.0019010416666666668,2.631578947368421e-05,0.0,0.047368421052631574,0.04041158018065687,0.0081088447029072,0.05453574363188168,0.0005393097524940737,0.0,0.17607307495852992,39
4,127.3795206,36.36798435,초원아파트(104동 버스정류장),0.04636363636363637,0.0001614583333333333,0.0,0.0,0.0,0.07103443062851961,0.013407855935287207,0.043311421528348396,0.0012868939167688205,0.0,0.17556569670589375,40
44,127.3829623,36.35446498,을지대학병원,0.12363636363636366,0.0,0.0,0.0,0.0,0.03992875770059337,0.002405724061451812,0.006721446179129006,0.0,0.0,0.17269229157753785,41
90,127.3877922,36.31571033,유등교,0.0,0.0007239583333333333,0.0,0.0,0.0,0.033526399334819906,0.004644346359131657,0.0323911257189811,0.000761573997903191,0.1,0.1720474037441692,42
46,127.3772038,36.34705852,경성큰마을,0.030909090909090914,0.0007760416666666666,0.0,0.0,0.0,0.06332249896065612,0.014788322528791814,0.06034511092851274,0.0011019958283193607,0.0,0.1712430608220376,43
53,127.3833495,36.34340231,탄방지하차도,0.05795454545454547,0.0012864583333333332,0.0,0.05,0.0,0.0159794398881288,0.008712960806707104,0.03593262119967132,0.0009721254369913915,0.0,0.1708381511193774,44
142,127.4222919,36.332047,선화참좋은아파트(유안타증권),0.1197727272727273,0.0009322916666666667,2.631578947368421e-05,0.0,0.0,0.022957216826032727,0.0032758438862227966,0.022152834839769927,0.0008127460213460203,0.0,0.1699299763022391,45
35,127.3754149,36.35764378,갈마역 2번출구,0.019318181818181818,0.00014583333333333332,0.0,0.05,0.0,0.0540298197210779,0.0047032167431460955,0.03902218570254725,0.0006224844228423049,0.0,0.16784172174112869,46
111,127.3968718,36.33586534,순복음교회(수침교),0.011590909090909091,0.0016250000000000001,0.00010526315789473683,0.0,0.0,0.03305680486790884,0.003283409644794473,0.01304026294165982,0.002430313592478479,0.1,0.16513196329564545,47
113,127.3880936,36.32861593,가장교(성은사),0.019318181818181818,0.00190625,0.00010526315789473683,0.0,0.0,0.02791772175819192,0.00121780638352781,0.012054231717337716,0.0017701568635781568,0.1,0.16428961169871215,48
224,127.3638386,36.30707544,정림삼거리,0.0038636363636363642,0.0004166666666666667,3.9473684210526316e-05,0.0,0.0,0.02603272988397143,0.0107155184794193,0.020912078882497943,0.0011423609968547865,0.1,0.16312246495725702,49
70,127.3517406,36.34129093,도안 휴먼시아10단지,0.0,0.0,2.631578947368421e-05,0.0,0.0,0.061497033145621535,0.0,6.57354149548069e-05,0.001121901767653522,0.1,0.16271098611770357,50
68,127.3488577,36.34165177,도안 신안인스빌리베라,0.0,0.0,0.0,0.0,0.0,0.049353717071695835,0.0015184643021811483,0.010082169268693509,0.000753145525787126,0.1,0.1617074961683576,51
11,127.3713527,36.35890251,누리아파트(후문 버스정류장),0.007727272727272727,0.0005468749999999999,0.0,0.05,0.0,0.036178615971881024,0.005516618573829314,0.06031224322103533,0.0009892871418905962,0.0,0.161270912635909,52
23,127.3637352,36.36537028,카이스트 정문,0.030909090909090914,0.0,0.0,0.0,0.0,0.028453456290865112,0.0007706707718045558,0.0,0.00017469520115106506,0.1,0.16030791317291165,53
34,127.3658595,36.3576718,진달래아파트(107동),0.019318181818181818,0.0013125,0.0,0.05,0.0,0.03825541403681167,0.0036769442685779504,0.046557107641741986,0.0006224844228423049,0.0,0.15974263218815574,54
83,127.3985006,36.33017454,유평초등학교,0.0,0.001984375,0.00010526315789473683,0.0,0.0,0.02020579009032843,0.001468728977755158,0.03318816762530813,0.00048606271849569577,0.1,0.15743838756978215,55
55,127.3440513,36.36253674,충대정문오거리1(정문),0.05795454545454547,0.00040625000000000004,0.0,0.0,0.0,0.06487017649948978,0.01997229247883693,0.012366474938373048,0.0014196640468356748,0.0,0.1569894034180809,56
61,127.3486959,36.35124465,만년교(코젤병원),0.0038636363636363642,5.208333333333333e-06,0.0,0.0,0.0,0.03309648890736611,0.0034924290224226475,0.011988496302382908,0.0018429786960492047,0.1,0.1542892376251906,57
6,127.3755067,36.36150724,백합네거리(농협),0.05795454545454547,0.0001927083333333333,0.0,0.0,0.0,0.043751653501644054,0.003964097560132843,0.047263763352506157,0.0,0.0,0.15312676820216187,58
1,127.3893852,36.37512113,무역전시관입구(택시승강장),0.0,0.0,0.0,0.0,0.0,0.04934048905854341,0.0008188799869848796,0.0018734593262119967,0.00025072292145935786,0.1,0.15228355129319965,59
153,127.4424076,36.32967211,대동역 4번출구,0.015454545454545457,0.0020260416666666664,7.894736842105263e-05,0.05,0.0,0.044651158396008916,0.01655499554224929,0.021791290057518488,0.0007590560777677024,0.0,0.15131603456317755,60
241,127.3848531,36.29650349,사정동 웰빙24시 사우나,0.011590909090909091,0.0005260416666666666,0.0,0.0,0.0,0.015761177671113798,0.00409175803825855,0.019170090386195562,0.0,0.1,0.15113997685314368,61
257,127.4053133,36.42329574,대전테크노파크,0.034772727272727275,0.0,0.0009999999999999998,0.0,0.0,0.013492573415472999,0.0004508716999237305,7.395234182415776e-05,0.0,0.1,0.14979012472994815,62
220,127.3882197,36.30912912,머티네거리,0.007727272727272727,0.0020364583333333333,0.00010526315789473683,0.0,0.0,0.02114497902415057,0.0021191250642927507,0.014174198849630238,0.00032689365019001373,0.1,0.14763419080676438,63
